@relation 'problem-to-evaluate2023-02-2303:32:14-weka.filters.unsupervised.attribute.Remove-R1-3,18,20,65,78-79,119-120'

@attribute types numeric
@attribute objects numeric
@attribute predicates numeric
@attribute functions numeric
@attribute init numeric
@attribute goal numeric
@attribute actions numeric
@attribute axioms numeric
@attribute use_min_cost_metric numeric
@attribute generated_rules numeric
@attribute relevant_atoms numeric
@attribute auxiliary_atoms numeric
@attribute final_queue_length numeric
@attribute total_queue_pushes numeric
@attribute effect_conditions_simplified numeric
@attribute translator_variables numeric
@attribute translator_derived_variables numeric
@attribute translator_facts numeric
@attribute translator_mutex_groups numeric
@attribute translator_total_mutex_groups_size numeric
@attribute translator_operators numeric
@attribute translator_task_size numeric
@attribute numberVariablesCG numeric
@attribute highLevelVariablesCG numeric
@attribute totalEdgesCG numeric
@attribute totalWeightCG numeric
@attribute veRatio numeric
@attribute weRatio numeric
@attribute wvRatio numeric
@attribute hvRatio numeric
@attribute inputEdgeCGMax numeric
@attribute inputEdgeCGAvg numeric
@attribute inputEdgeCGStd numeric
@attribute outputEdgeCGMax numeric
@attribute outputEdgeCGAvg numeric
@attribute outputEdgeCGStd numeric
@attribute inputWeightCGMax numeric
@attribute inputWeightCGAvg numeric
@attribute inputWeightCGStd numeric
@attribute outputWeightCGMax numeric
@attribute outputWeightCGAvg numeric
@attribute outputWeightCGStd numeric
@attribute inputEdgeHVMax numeric
@attribute inputEdgeHVAvg numeric
@attribute inputEdgeHVStd numeric
@attribute outputEdgeHVMax numeric
@attribute outputEdgeHVAvg numeric
@attribute outputEdgeHVStd numeric
@attribute inputWeightHVMax numeric
@attribute inputWeightHVAvg numeric
@attribute inputWeightHVStd numeric
@attribute outputWeightHVMax numeric
@attribute outputWeightHVAvg numeric
@attribute outputWeightHVStd numeric
@attribute numberVariablesDTG numeric
@attribute totalEdgesDTG numeric
@attribute totalWeigthDTG numeric
@attribute edVaRatioDTG numeric
@attribute weEdRatioDTG numeric
@attribute inputEdgeDTGMax numeric
@attribute inputEdgeDTGAvg numeric
@attribute inputEdgeDTGStd numeric
@attribute outputEdgeDTGMax numeric
@attribute outputEdgeDTGAvg numeric
@attribute outputEdgeDTGStd numeric
@attribute inputWeightDTGMax numeric
@attribute inputWeightDTGAvg numeric
@attribute inputWeightDTGStd numeric
@attribute outputWeightDTGMax numeric
@attribute outputWeightDTGAvg numeric
@attribute outputWeightDTGStd numeric
@attribute num_relevant_facts numeric
@attribute num_actions numeric
@attribute h_max numeric
@attribute h_ff numeric
@attribute h_ff_ratio numeric
@attribute rp_fact_balance_min numeric
@attribute rp_fact_balance_avg numeric
@attribute rp_fact_balance_var numeric
@attribute rp_goal_balance_min numeric
@attribute rp_goal_balance_avg numeric
@attribute rp_goal_balance_var numeric
@attribute balance_Ratio numeric
@attribute Unbalance_Ratio numeric
@attribute Balance_Distorsion numeric
@attribute Additive numeric
@attribute Blind numeric
@attribute Causal_graph numeric
@attribute Context-enhanced_additive numeric
@attribute FF numeric
@attribute Goal_count numeric
@attribute Landmark_count numeric
@attribute Landmark-cut numeric
@attribute Max numeric
@attribute n_landmarks numeric
@attribute numberEdges numeric
@attribute edVaratioLand numeric
@attribute numberFatherNodes numeric
@attribute numberChildrenNodes numeric
@attribute nodosbetween numeric
@attribute avginput numeric
@attribute maxinput numeric
@attribute stdinput numeric
@attribute avgoutput numeric
@attribute maxoutput numeric
@attribute stdoutput numeric
@attribute blackVariables numeric
@attribute blackRootVariables numeric
@attribute redBlackVariables numeric
@attribute allpairsvaluesconnected numeric
@attribute Maximaleffectsblack numeric
@attribute Hred-black numeric
@attribute planner {enhsp|,fast-downward|,lpg|,tamer|}
@attribute class {True,False}

@data
10,93,16,0,175,30,12,0,0,115,18867,17226,36093,66104,23606,1880,0,3823,35,165,14010,134688,1880,30,20459,218756,0.091891,10.6924,116.36,0.015957,1878,10.8824,80.6476,514,10.8824,24.9993,31044,116.36,1345.7,38304,116.36,962.885,1,0.015957,0.125311,26,0.414894,3.25808,2,0.031915,0.250622,26,0.414894,3.25808,3823,42222,221252,0.190832,0.090545,4080,9.54169,0.023051,4142,9.44462,0.023051,26562,26.1335,0.046102,26624,24.888,0.023051,1946,16490,5,88,17.6,-17,-0.03186,1.166072,1,1,0,23.192358,34.073982,306,1020,1,300,1020,91,30,77,35,5,218,754,3.45872,141,30,47,3.45872,62,10.0499,3.45872,16,5.38516,29,0,1880,0,2,91,enhsp|,False
10,93,16,0,175,30,12,0,0,115,18867,17226,36093,66104,23606,1880,0,3823,35,165,14010,134688,1880,30,20459,218756,0.091891,10.6924,116.36,0.015957,1878,10.8824,80.6476,514,10.8824,24.9993,31044,116.36,1345.7,38304,116.36,962.885,1,0.015957,0.125311,26,0.414894,3.25808,2,0.031915,0.250622,26,0.414894,3.25808,3823,42222,221252,0.190832,0.090545,4080,9.54169,0.023051,4142,9.44462,0.023051,26562,26.1335,0.046102,26624,24.888,0.023051,1946,16490,5,88,17.6,-17,-0.03186,1.166072,1,1,0,23.192358,34.073982,306,1020,1,300,1020,91,30,77,35,5,218,754,3.45872,141,30,47,3.45872,62,10.0499,3.45872,16,5.38516,29,0,1880,0,2,91,fast-downward|,False
10,93,16,0,175,30,12,0,0,115,18867,17226,36093,66104,23606,1880,0,3823,35,165,14010,134688,1880,30,20459,218756,0.091891,10.6924,116.36,0.015957,1878,10.8824,80.6476,514,10.8824,24.9993,31044,116.36,1345.7,38304,116.36,962.885,1,0.015957,0.125311,26,0.414894,3.25808,2,0.031915,0.250622,26,0.414894,3.25808,3823,42222,221252,0.190832,0.090545,4080,9.54169,0.023051,4142,9.44462,0.023051,26562,26.1335,0.046102,26624,24.888,0.023051,1946,16490,5,88,17.6,-17,-0.03186,1.166072,1,1,0,23.192358,34.073982,306,1020,1,300,1020,91,30,77,35,5,218,754,3.45872,141,30,47,3.45872,62,10.0499,3.45872,16,5.38516,29,0,1880,0,2,91,lpg|,False
10,75,16,0,142,24,12,0,0,115,12066,11271,23337,42287,14984,1217,0,2485,29,135,8898,85515,1217,24,13115,138446,0.092795,10.5563,113.76,0.019721,1215,10.7765,65.0443,340,10.7765,20.4952,19632,113.76,1058.09,24288,113.76,762.657,1,0.019721,0.139039,26,0.512736,3.615,2,0.039441,0.278077,26,0.512736,3.615,2485,26814,140288,0.191135,0.092676,2542,9.32773,0.028642,2592,9.26693,0.028642,16480,25.1537,0.057283,16530,23.9713,0.028642,1271,10448,5,70,14,-14,-0.039339,1.174082,1,1,0,18.140507,27.032543,240,816,1,240,816,73,24,62,29,5,176,604,3.43182,114,24,38,3.43182,50,8.83176,3.43182,16,5.38516,23,0,1217,0,2,73,enhsp|,False
10,75,16,0,142,24,12,0,0,115,12066,11271,23337,42287,14984,1217,0,2485,29,135,8898,85515,1217,24,13115,138446,0.092795,10.5563,113.76,0.019721,1215,10.7765,65.0443,340,10.7765,20.4952,19632,113.76,1058.09,24288,113.76,762.657,1,0.019721,0.139039,26,0.512736,3.615,2,0.039441,0.278077,26,0.512736,3.615,2485,26814,140288,0.191135,0.092676,2542,9.32773,0.028642,2592,9.26693,0.028642,16480,25.1537,0.057283,16530,23.9713,0.028642,1271,10448,5,70,14,-14,-0.039339,1.174082,1,1,0,18.140507,27.032543,240,816,1,240,816,73,24,62,29,5,176,604,3.43182,114,24,38,3.43182,50,8.83176,3.43182,16,5.38516,23,0,1217,0,2,73,fast-downward|,False
10,75,16,0,142,24,12,0,0,115,12066,11271,23337,42287,14984,1217,0,2485,29,135,8898,85515,1217,24,13115,138446,0.092795,10.5563,113.76,0.019721,1215,10.7765,65.0443,340,10.7765,20.4952,19632,113.76,1058.09,24288,113.76,762.657,1,0.019721,0.139039,26,0.512736,3.615,2,0.039441,0.278077,26,0.512736,3.615,2485,26814,140288,0.191135,0.092676,2542,9.32773,0.028642,2592,9.26693,0.028642,16480,25.1537,0.057283,16530,23.9713,0.028642,1271,10448,5,70,14,-14,-0.039339,1.174082,1,1,0,18.140507,27.032543,240,816,1,240,816,73,24,62,29,5,176,604,3.43182,114,24,38,3.43182,50,8.83176,3.43182,16,5.38516,23,0,1217,0,2,73,lpg|,False
10,75,16,0,142,24,12,0,0,115,12066,11271,23337,42287,14984,1217,0,2485,29,135,8898,85515,1217,24,13117,138446,0.09278,10.5547,113.76,0.019721,1215,10.7781,65.0463,340,10.7781,20.4971,19632,113.76,1058.09,24288,113.76,762.657,1,0.019721,0.139039,26,0.512736,3.615,2,0.039441,0.278077,26,0.512736,3.615,2485,26822,140330,0.191135,0.092648,2542,9.33102,0.028642,2592,9.26939,0.028642,16480,25.1619,0.057283,16530,23.9778,0.028642,1271,10448,5,70,14,-14,-0.039339,1.17609,1,1,0,18.140507,27.032543,240,816,1,240,816,74,24,62,29,5,176,604,3.43182,114,24,38,3.43182,50,8.88819,3.43182,16,5.38516,23,0,1217,0,2,73,enhsp|,False
10,75,16,0,142,24,12,0,0,115,12066,11271,23337,42287,14984,1217,0,2485,29,135,8898,85515,1217,24,13117,138446,0.09278,10.5547,113.76,0.019721,1215,10.7781,65.0463,340,10.7781,20.4971,19632,113.76,1058.09,24288,113.76,762.657,1,0.019721,0.139039,26,0.512736,3.615,2,0.039441,0.278077,26,0.512736,3.615,2485,26822,140330,0.191135,0.092648,2542,9.33102,0.028642,2592,9.26939,0.028642,16480,25.1619,0.057283,16530,23.9778,0.028642,1271,10448,5,70,14,-14,-0.039339,1.17609,1,1,0,18.140507,27.032543,240,816,1,240,816,74,24,62,29,5,176,604,3.43182,114,24,38,3.43182,50,8.88819,3.43182,16,5.38516,23,0,1217,0,2,73,fast-downward|,False
10,75,16,0,142,24,12,0,0,115,12066,11271,23337,42287,14984,1217,0,2485,29,135,8898,85515,1217,24,13117,138446,0.09278,10.5547,113.76,0.019721,1215,10.7781,65.0463,340,10.7781,20.4971,19632,113.76,1058.09,24288,113.76,762.657,1,0.019721,0.139039,26,0.512736,3.615,2,0.039441,0.278077,26,0.512736,3.615,2485,26822,140330,0.191135,0.092648,2542,9.33102,0.028642,2592,9.26939,0.028642,16480,25.1619,0.057283,16530,23.9778,0.028642,1271,10448,5,70,14,-14,-0.039339,1.17609,1,1,0,18.140507,27.032543,240,816,1,240,816,74,24,62,29,5,176,604,3.43182,114,24,38,3.43182,50,8.88819,3.43182,16,5.38516,23,0,1217,0,2,73,lpg|,False
10,81,16,0,153,26,12,0,0,115,14165,13116,27281,49638,17642,1422,0,2899,31,145,10474,100674,1422,26,15391,163192,0.092392,10.6031,114.762,0.018284,1420,10.8235,70.2595,394,10.8235,22.0139,23148,114.762,1154.05,28608,114.762,829.528,1,0.018284,0.133977,26,0.475387,3.4834,2,0.036568,0.267954,26,0.475387,3.4834,2899,31598,165420,0.191017,0.091746,3014,9.41962,0.0265,3068,9.34683,0.0265,19572,25.5625,0.053,19626,24.3573,0.0265,1480,12310,5,76,15.2,-15,-0.036486,1.168861,1,1,0,19.711941,29.376116,262,884,1,260,884,80,26,67,31,5,190,654,3.44211,123,26,41,3.44211,54,9.21954,3.44211,16,5.38516,25,0,1422,0,2,79,enhsp|,False
10,81,16,0,153,26,12,0,0,115,14165,13116,27281,49638,17642,1422,0,2899,31,145,10474,100674,1422,26,15391,163192,0.092392,10.6031,114.762,0.018284,1420,10.8235,70.2595,394,10.8235,22.0139,23148,114.762,1154.05,28608,114.762,829.528,1,0.018284,0.133977,26,0.475387,3.4834,2,0.036568,0.267954,26,0.475387,3.4834,2899,31598,165420,0.191017,0.091746,3014,9.41962,0.0265,3068,9.34683,0.0265,19572,25.5625,0.053,19626,24.3573,0.0265,1480,12310,5,76,15.2,-15,-0.036486,1.168861,1,1,0,19.711941,29.376116,262,884,1,260,884,80,26,67,31,5,190,654,3.44211,123,26,41,3.44211,54,9.21954,3.44211,16,5.38516,25,0,1422,0,2,79,fast-downward|,False
10,81,16,0,153,26,12,0,0,115,14165,13116,27281,49638,17642,1422,0,2899,31,145,10474,100674,1422,26,15391,163192,0.092392,10.6031,114.762,0.018284,1420,10.8235,70.2595,394,10.8235,22.0139,23148,114.762,1154.05,28608,114.762,829.528,1,0.018284,0.133977,26,0.475387,3.4834,2,0.036568,0.267954,26,0.475387,3.4834,2899,31598,165420,0.191017,0.091746,3014,9.41962,0.0265,3068,9.34683,0.0265,19572,25.5625,0.053,19626,24.3573,0.0265,1480,12310,5,76,15.2,-15,-0.036486,1.168861,1,1,0,19.711941,29.376116,262,884,1,260,884,80,26,67,31,5,190,654,3.44211,123,26,41,3.44211,54,9.21954,3.44211,16,5.38516,25,0,1422,0,2,79,lpg|,False
10,105,16,0,197,34,12,0,0,115,24241,21896,46137,84922,30434,2402,0,4875,39,185,18058,173630,2402,34,26251,282416,0.091501,10.7583,117.575,0.014155,2400,10.9288,91.0179,650,10.9288,27.9489,40092,117.575,1537.1,49408,117.575,1095.86,1,0.014155,0.118129,26,0.368027,3.07136,2,0.02831,0.236258,26,0.368027,3.07136,4875,54406,285306,0.190694,0.089604,5306,9.6388,0.020395,5376,9.52452,0.020395,34608,26.5809,0.040791,34678,25.306,0.020395,2476,21278,5,98,19.6,-20,-0.028271,1.161099,1,1,0,25.106213,38.390167,342,1156,1,340,1156,100,34,86,39,5,244,848,3.47541,158,34,52,3.47541,70,10.6771,3.47541,16,5.47723,33,0,2402,0,2,101,enhsp|,False
10,105,16,0,197,34,12,0,0,115,24241,21896,46137,84922,30434,2402,0,4875,39,185,18058,173630,2402,34,26251,282416,0.091501,10.7583,117.575,0.014155,2400,10.9288,91.0179,650,10.9288,27.9489,40092,117.575,1537.1,49408,117.575,1095.86,1,0.014155,0.118129,26,0.368027,3.07136,2,0.02831,0.236258,26,0.368027,3.07136,4875,54406,285306,0.190694,0.089604,5306,9.6388,0.020395,5376,9.52452,0.020395,34608,26.5809,0.040791,34678,25.306,0.020395,2476,21278,5,98,19.6,-20,-0.028271,1.161099,1,1,0,25.106213,38.390167,342,1156,1,340,1156,100,34,86,39,5,244,848,3.47541,158,34,52,3.47541,70,10.6771,3.47541,16,5.47723,33,0,2402,0,2,101,fast-downward|,False
10,105,16,0,197,34,12,0,0,115,24241,21896,46137,84922,30434,2402,0,4875,39,185,18058,173630,2402,34,26251,282416,0.091501,10.7583,117.575,0.014155,2400,10.9288,91.0179,650,10.9288,27.9489,40092,117.575,1537.1,49408,117.575,1095.86,1,0.014155,0.118129,26,0.368027,3.07136,2,0.02831,0.236258,26,0.368027,3.07136,4875,54406,285306,0.190694,0.089604,5306,9.6388,0.020395,5376,9.52452,0.020395,34608,26.5809,0.040791,34678,25.306,0.020395,2476,21278,5,98,19.6,-20,-0.028271,1.161099,1,1,0,25.106213,38.390167,342,1156,1,340,1156,100,34,86,39,5,244,848,3.47541,158,34,52,3.47541,70,10.6771,3.47541,16,5.47723,33,0,2402,0,2,101,lpg|,False
10,81,16,0,153,26,12,0,0,115,14165,13116,27281,49638,17642,1422,0,2899,31,145,10474,100674,1422,26,15393,163192,0.09238,10.6017,114.762,0.018284,1420,10.8249,70.2612,394,10.8249,22.0158,23148,114.762,1154.05,28608,114.762,829.528,1,0.018284,0.133977,26,0.475387,3.4834,2,0.036568,0.267954,26,0.475387,3.4834,2899,31606,165462,0.191017,0.091723,3014,9.42173,0.0265,3068,9.34965,0.0265,19572,25.5738,0.053,19626,24.3692,0.0265,1480,12310,5,76,15.2,-15,-0.036486,1.167126,1,1,0,19.711941,29.376116,262,884,1,260,884,80,26,67,31,5,190,654,3.44211,123,26,41,3.44211,54,9.21954,3.44211,16,5.38516,25,0,1422,0,2,78,enhsp|,False
10,81,16,0,153,26,12,0,0,115,14165,13116,27281,49638,17642,1422,0,2899,31,145,10474,100674,1422,26,15393,163192,0.09238,10.6017,114.762,0.018284,1420,10.8249,70.2612,394,10.8249,22.0158,23148,114.762,1154.05,28608,114.762,829.528,1,0.018284,0.133977,26,0.475387,3.4834,2,0.036568,0.267954,26,0.475387,3.4834,2899,31606,165462,0.191017,0.091723,3014,9.42173,0.0265,3068,9.34965,0.0265,19572,25.5738,0.053,19626,24.3692,0.0265,1480,12310,5,76,15.2,-15,-0.036486,1.167126,1,1,0,19.711941,29.376116,262,884,1,260,884,80,26,67,31,5,190,654,3.44211,123,26,41,3.44211,54,9.21954,3.44211,16,5.38516,25,0,1422,0,2,78,fast-downward|,False
10,81,16,0,153,26,12,0,0,115,14165,13116,27281,49638,17642,1422,0,2899,31,145,10474,100674,1422,26,15393,163192,0.09238,10.6017,114.762,0.018284,1420,10.8249,70.2612,394,10.8249,22.0158,23148,114.762,1154.05,28608,114.762,829.528,1,0.018284,0.133977,26,0.475387,3.4834,2,0.036568,0.267954,26,0.475387,3.4834,2899,31606,165462,0.191017,0.091723,3014,9.42173,0.0265,3068,9.34965,0.0265,19572,25.5738,0.053,19626,24.3692,0.0265,1480,12310,5,76,15.2,-15,-0.036486,1.167126,1,1,0,19.711941,29.376116,262,884,1,260,884,80,26,67,31,5,190,654,3.44211,123,26,41,3.44211,54,9.21954,3.44211,16,5.38516,25,0,1422,0,2,78,lpg|,False
10,75,16,0,142,24,12,0,0,115,12066,11271,23337,42287,14984,1217,0,2485,29,135,8898,85515,1217,24,13117,138446,0.09278,10.5547,113.76,0.019721,1215,10.7781,65.0462,340,10.7781,20.4972,19632,113.76,1058.09,24288,113.76,762.656,1,0.019721,0.139039,26,0.512736,3.615,2,0.039441,0.278077,26,0.512736,3.615,2485,26822,140330,0.191135,0.092648,2542,9.33102,0.028642,2592,9.26939,0.028642,16480,25.1635,0.057283,16530,23.9795,0.028642,1271,10448,5,70,14,-14,-0.039339,1.17207,1,1,0,18.140507,27.032543,240,816,1,240,816,72,24,62,29,5,176,604,3.43182,114,24,38,3.43182,50,8.83176,3.43182,16,5.38516,23,0,1217,0,2,73,enhsp|,False
10,75,16,0,142,24,12,0,0,115,12066,11271,23337,42287,14984,1217,0,2485,29,135,8898,85515,1217,24,13117,138446,0.09278,10.5547,113.76,0.019721,1215,10.7781,65.0462,340,10.7781,20.4972,19632,113.76,1058.09,24288,113.76,762.656,1,0.019721,0.139039,26,0.512736,3.615,2,0.039441,0.278077,26,0.512736,3.615,2485,26822,140330,0.191135,0.092648,2542,9.33102,0.028642,2592,9.26939,0.028642,16480,25.1635,0.057283,16530,23.9795,0.028642,1271,10448,5,70,14,-14,-0.039339,1.17207,1,1,0,18.140507,27.032543,240,816,1,240,816,72,24,62,29,5,176,604,3.43182,114,24,38,3.43182,50,8.83176,3.43182,16,5.38516,23,0,1217,0,2,73,fast-downward|,False
10,75,16,0,142,24,12,0,0,115,12066,11271,23337,42287,14984,1217,0,2485,29,135,8898,85515,1217,24,13117,138446,0.09278,10.5547,113.76,0.019721,1215,10.7781,65.0462,340,10.7781,20.4972,19632,113.76,1058.09,24288,113.76,762.656,1,0.019721,0.139039,26,0.512736,3.615,2,0.039441,0.278077,26,0.512736,3.615,2485,26822,140330,0.191135,0.092648,2542,9.33102,0.028642,2592,9.26939,0.028642,16480,25.1635,0.057283,16530,23.9795,0.028642,1271,10448,5,70,14,-14,-0.039339,1.17207,1,1,0,18.140507,27.032543,240,816,1,240,816,72,24,62,29,5,176,604,3.43182,114,24,38,3.43182,50,8.83176,3.43182,16,5.38516,23,0,1217,0,2,73,lpg|,False
10,93,16,0,175,30,12,0,0,115,18867,17226,36093,66104,23606,1880,0,3823,35,165,14010,134688,1880,30,20459,218756,0.091891,10.6924,116.36,0.015957,1878,10.8824,80.6475,514,10.8824,24.9991,31044,116.36,1345.7,38304,116.36,962.885,1,0.015957,0.125311,26,0.414894,3.25808,2,0.031915,0.250622,26,0.414894,3.25808,3823,42222,221252,0.190832,0.090545,4080,9.54116,0.023051,4142,9.44462,0.023051,26562,26.134,0.046102,26624,24.8891,0.023051,1946,16490,5,88,17.6,-17,-0.03186,1.167394,1,1,0,22.858095,34.073982,306,1020,1,300,1020,90,30,77,47,5,218,754,3.45872,141,30,47,3.45872,62,10.0499,3.45872,16,5.38516,29,0,1880,0,2,91,enhsp|,False
10,93,16,0,175,30,12,0,0,115,18867,17226,36093,66104,23606,1880,0,3823,35,165,14010,134688,1880,30,20459,218756,0.091891,10.6924,116.36,0.015957,1878,10.8824,80.6475,514,10.8824,24.9991,31044,116.36,1345.7,38304,116.36,962.885,1,0.015957,0.125311,26,0.414894,3.25808,2,0.031915,0.250622,26,0.414894,3.25808,3823,42222,221252,0.190832,0.090545,4080,9.54116,0.023051,4142,9.44462,0.023051,26562,26.134,0.046102,26624,24.8891,0.023051,1946,16490,5,88,17.6,-17,-0.03186,1.167394,1,1,0,22.858095,34.073982,306,1020,1,300,1020,90,30,77,47,5,218,754,3.45872,141,30,47,3.45872,62,10.0499,3.45872,16,5.38516,29,0,1880,0,2,91,fast-downward|,False
10,93,16,0,175,30,12,0,0,115,18867,17226,36093,66104,23606,1880,0,3823,35,165,14010,134688,1880,30,20459,218756,0.091891,10.6924,116.36,0.015957,1878,10.8824,80.6475,514,10.8824,24.9991,31044,116.36,1345.7,38304,116.36,962.885,1,0.015957,0.125311,26,0.414894,3.25808,2,0.031915,0.250622,26,0.414894,3.25808,3823,42222,221252,0.190832,0.090545,4080,9.54116,0.023051,4142,9.44462,0.023051,26562,26.134,0.046102,26624,24.8891,0.023051,1946,16490,5,88,17.6,-17,-0.03186,1.167394,1,1,0,22.858095,34.073982,306,1020,1,300,1020,90,30,77,47,5,218,754,3.45872,141,30,47,3.45872,62,10.0499,3.45872,16,5.38516,29,0,1880,0,2,91,lpg|,False
10,105,16,0,197,34,12,0,0,115,24241,21896,46137,84922,30434,2402,0,4875,39,185,18058,173630,2402,34,26253,282416,0.091494,10.7575,117.575,0.014155,2400,10.9296,91.0191,650,10.9296,27.9501,40092,117.575,1537.1,49408,117.575,1095.86,1,0.014155,0.118129,26,0.368027,3.07136,2,0.02831,0.236258,26,0.368027,3.07136,4875,54414,285348,0.190693,0.089591,5306,9.64005,0.020395,5376,9.52618,0.020395,34608,26.5875,0.040791,34678,25.3131,0.020395,2476,21278,5,98,19.6,-20,-0.028271,1.166651,1,1,0,25.106213,38.390167,342,1156,1,340,1156,101,34,86,52,5,244,848,3.47541,158,34,52,3.47541,70,10.6771,3.47541,16,5.47723,33,0,2402,0,2,101,enhsp|,False
10,105,16,0,197,34,12,0,0,115,24241,21896,46137,84922,30434,2402,0,4875,39,185,18058,173630,2402,34,26253,282416,0.091494,10.7575,117.575,0.014155,2400,10.9296,91.0191,650,10.9296,27.9501,40092,117.575,1537.1,49408,117.575,1095.86,1,0.014155,0.118129,26,0.368027,3.07136,2,0.02831,0.236258,26,0.368027,3.07136,4875,54414,285348,0.190693,0.089591,5306,9.64005,0.020395,5376,9.52618,0.020395,34608,26.5875,0.040791,34678,25.3131,0.020395,2476,21278,5,98,19.6,-20,-0.028271,1.166651,1,1,0,25.106213,38.390167,342,1156,1,340,1156,101,34,86,52,5,244,848,3.47541,158,34,52,3.47541,70,10.6771,3.47541,16,5.47723,33,0,2402,0,2,101,fast-downward|,False
10,105,16,0,197,34,12,0,0,115,24241,21896,46137,84922,30434,2402,0,4875,39,185,18058,173630,2402,34,26253,282416,0.091494,10.7575,117.575,0.014155,2400,10.9296,91.0191,650,10.9296,27.9501,40092,117.575,1537.1,49408,117.575,1095.86,1,0.014155,0.118129,26,0.368027,3.07136,2,0.02831,0.236258,26,0.368027,3.07136,4875,54414,285348,0.190693,0.089591,5306,9.64005,0.020395,5376,9.52618,0.020395,34608,26.5875,0.040791,34678,25.3131,0.020395,2476,21278,5,98,19.6,-20,-0.028271,1.166651,1,1,0,25.106213,38.390167,342,1156,1,340,1156,101,34,86,52,5,244,848,3.47541,158,34,52,3.47541,70,10.6771,3.47541,16,5.47723,33,0,2402,0,2,101,lpg|,False
10,87,16,0,164,28,12,0,0,115,16432,15101,31533,57577,20516,1643,0,3345,33,155,12178,117065,1643,28,17831,189962,0.092143,10.6535,115.619,0.017042,1641,10.8527,75.4534,452,10.8527,23.5079,26952,115.619,1249.91,33280,115.619,896.263,1,0.017042,0.129428,26,0.443092,3.36512,2,0.034084,0.258856,26,0.443092,3.36512,3345,36702,192240,0.190918,0.091139,3528,9.48105,0.024656,3586,9.39432,0.024656,22942,25.8551,0.049311,23000,24.6274,0.024656,1705,14324,5,82,16.4,-16,-0.034018,1.164486,1,1,0,21.284557,31.723541,284,952,1,280,952,85,28,72,44,5,204,704,3.45098,132,28,44,3.45098,58,9.64365,3.45098,16,5.38516,27,0,1643,0,2,85,enhsp|,False
10,87,16,0,164,28,12,0,0,115,16432,15101,31533,57577,20516,1643,0,3345,33,155,12178,117065,1643,28,17831,189962,0.092143,10.6535,115.619,0.017042,1641,10.8527,75.4534,452,10.8527,23.5079,26952,115.619,1249.91,33280,115.619,896.263,1,0.017042,0.129428,26,0.443092,3.36512,2,0.034084,0.258856,26,0.443092,3.36512,3345,36702,192240,0.190918,0.091139,3528,9.48105,0.024656,3586,9.39432,0.024656,22942,25.8551,0.049311,23000,24.6274,0.024656,1705,14324,5,82,16.4,-16,-0.034018,1.164486,1,1,0,21.284557,31.723541,284,952,1,280,952,85,28,72,44,5,204,704,3.45098,132,28,44,3.45098,58,9.64365,3.45098,16,5.38516,27,0,1643,0,2,85,fast-downward|,False
10,87,16,0,164,28,12,0,0,115,16432,15101,31533,57577,20516,1643,0,3345,33,155,12178,117065,1643,28,17831,189962,0.092143,10.6535,115.619,0.017042,1641,10.8527,75.4534,452,10.8527,23.5079,26952,115.619,1249.91,33280,115.619,896.263,1,0.017042,0.129428,26,0.443092,3.36512,2,0.034084,0.258856,26,0.443092,3.36512,3345,36702,192240,0.190918,0.091139,3528,9.48105,0.024656,3586,9.39432,0.024656,22942,25.8551,0.049311,23000,24.6274,0.024656,1705,14324,5,82,16.4,-16,-0.034018,1.164486,1,1,0,21.284557,31.723541,284,952,1,280,952,85,28,72,44,5,204,704,3.45098,132,28,44,3.45098,58,9.64365,3.45098,16,5.38516,27,0,1643,0,2,85,lpg|,False
10,99,16,0,186,32,12,0,0,115,21470,19491,40961,75219,26912,2133,0,4333,37,175,15970,153543,2133,32,23267,249574,0.091675,10.7265,117.006,0.015002,2131,10.9081,85.8356,580,10.9081,26.4821,35424,117.006,1441.43,43680,117.006,1029.41,1,0.015002,0.121562,26,0.390061,3.16061,2,0.030005,0.243124,26,0.390061,3.16061,4333,48126,252288,0.190758,0.090035,4672,9.59387,0.021642,4738,9.48815,0.021642,30446,26.3696,0.043284,30512,25.109,0.021642,2203,18808,5,94,18.799999,-18,-0.029959,1.1568,1,1,0,24.765419,36.426842,328,1088,1,320,1088,97,32,82,50,5,232,804,3.46552,150,32,50,3.46552,66,10.3923,3.46552,16,5.47723,31,0,2133,0,2,97,enhsp|,False
10,99,16,0,186,32,12,0,0,115,21470,19491,40961,75219,26912,2133,0,4333,37,175,15970,153543,2133,32,23267,249574,0.091675,10.7265,117.006,0.015002,2131,10.9081,85.8356,580,10.9081,26.4821,35424,117.006,1441.43,43680,117.006,1029.41,1,0.015002,0.121562,26,0.390061,3.16061,2,0.030005,0.243124,26,0.390061,3.16061,4333,48126,252288,0.190758,0.090035,4672,9.59387,0.021642,4738,9.48815,0.021642,30446,26.3696,0.043284,30512,25.109,0.021642,2203,18808,5,94,18.799999,-18,-0.029959,1.1568,1,1,0,24.765419,36.426842,328,1088,1,320,1088,97,32,82,50,5,232,804,3.46552,150,32,50,3.46552,66,10.3923,3.46552,16,5.47723,31,0,2133,0,2,97,fast-downward|,False
